STOCK,Accuracy,Symbol
,50.42372881355932,KE
,54.25867507886435,KELYA
,88.88332498748123,KELYB
,71.06804867057232,KEQU
,62.77372262773723,KFFB
,71.18881118881119,KGEI
,50.56947608200456,KHC
,50.0,KIDS
,64.00651465798045,KINS
,49.54128440366973,KIRK
,64.39393939393939,KITT
,53.17206754906435,KLAC
,57.8027950310559,KLIC
,67.36842105263158,KLTO
,60.44776119402984,KLTR
,50.35714285714285,KLXE
,54.77941176470589,KMDA
,55.10204081632652,KNDI
,53.392330383480825,KNGZ
,51.19453924914675,KNSA
,51.63636363636363,KOD
,55.16169154228856,KOPN
,65.38981523208652,KOSS
,55.66037735849056,KPLT
,56.11353711790393,KPRX
,50.38314176245211,KPTI
,59.3607305936073,KRKR
,52.71317829457365,KRMA
,72.82968853545394,KRMD
,46.34146341463415,KRNT
,50.9375,KRNY
,58.38150289017341,KRON
,50.37037037037037,KROP
,58.79396984924623,KROS
,54.66666666666666,KRRO
,48.64864864864865,KRT
,50.64377682403433,KRUS
,48.92966360856269,KRYS
,54.629629629629626,KSCP
,77.77777777777779,KSPI
,59.00681596884129,KTCC
,52.36541598694943,KTOS
,57.14285714285714,KTTA
,49.53271028037384,KURA
,61.53846153846154,KVAC
,84.84848484848484,KVACU
,57.95454545454546,KVHI
,55.27950310559007,KWE
,61.5625,KXIN
,50.0,KYMR
,50.0,KYTX
,58.59621451104101,KZIA
,58.82352941176471,KZR
,46.21212121212121,LAB
,66.66666666666666,LAES
,59.989429175475685,LAKE
,48.09489575844716,LAMR
,54.664263181613336,LANC
,48.1283422459893,LAND
,54.37499999999999,LANDM
,48.25581395348838,LANDO
,46.15384615384615,LANDP
,68.01324503311258,LARK
,55.4054054054054,LASE
,53.535353535353536,LASR
,70.29702970297029,LATG
,83.33333333333334,LATGU
,50.41782729805014,LAUR
,56.57370517928288,LAZR
,57.99999999999999,LBPH
,55.29661016949152,LBRDA
,50.21186440677966,LBRDK
,48.466257668711656,LBRDP
,51.053159478435305,LBTYA
,80.12048192771084,LBTYB
,51.23258306538049,LBTYK
,60.0,LCFY
,54.54545454545454,LCID
,62.13355048859936,LCNB
,56.77966101694916,LCUT
,49.75845410628019,LDEM
,50.38167938931297,LDSF
,58.44155844155844,LDTC
,61.30988477865373,LDWY
,53.17460317460318,LE
,49.137931034482754,LECO
,53.443113772455085,LEDS
,57.00766110860748,LEE
,55.09433962264151,LEGH
,52.35602094240838,LEGN
,55.483870967741936,LEGR
,44.927536231884055,LENZ
,57.647058823529406,LESL
,59.375,LEXX
,56.50636492220651,LFCR
,61.86046511627907,LFLY
,69.00369003690037,LFMD
,58.06451612903226,LFMDP
,52.142857142857146,LFST
,48.9281210592686,LFUS
,70.75596816976127,LFVN
,58.24634655532359,LFWD
,66.66666666666666,LGCB
,50.0,LGCL
,52.71966527196653,LGHL
,48.46743295019157,LGIH
,59.02255639097744,LGMK
,51.71102661596958,LGND
,68.71428571428572,LGO
,44.82758620689656,LGRO
,55.990338164251206,LGTY
,58.333333333333336,LGVN
,49.72677595628415,LI
,53.57142857142857,LICN
,55.90062111801242,LIDR
,60.24844720496895,LIDRW
,52.33644859813084,LIEN
,67.3913043478261,LIFW
,48.29157175398633,LILA
,49.31818181818181,LILAK
,49.5,LIN
,54.40084835630965,LINC
,54.54545454545454,LIND
,67.79964221824687,LINK
,55.33980582524271,LION
,61.90476190476191,LIPO
,58.86075949367089,LIQT
,51.14678899082568,LITE
,63.24786324786324,LITM
,56.14035087719298,LITP
,58.654708520179376,LIVE
,48.82075471698113,LIVN
,79.66101694915254,LIXT
,75.90361445783132,LIXTW
,61.30268199233716,LKCO
,49.813293502613895,LKFN
,52.71844660194175,LKQ
,66.66666666666666,LLYVA
,48.38709677419355,LLYVK
,50.7411630558723,LMAT
,57.231404958677686,LMB
,48.72881355932204,LMBS
,59.036144578313255,LMFA
,63.30097087378641,LMNR
,52.63157894736842,LNKB
,52.29885057471264,LNSR
,53.84316770186336,LNT
,53.40909090909091,LNTH
,59.09774436090226,LNW
,57.6,LNZA
,64.58832933653078,LOAN
,52.88065843621399,LOCO
,60.36585365853659,LOGC
,49.33726067746687,LOGI
,53.459119496855344,LOOP
,50.3242542153048,LOPE
,57.93103448275863,LOT
,48.61111111111111,LOVE
,52.48091603053435,LPCN
,51.8628912071535,LPLA
,54.81727574750831,LPRO
,51.120331950207465,LPSN
,56.97098372257607,LPTH
,51.66666666666667,LPTX
,46.83098591549296,LQDA
,49.61496149614962,LQDT
,48.38709677419355,LQR
,52.08955223880597,LRCX
,37.5,LRE
,49.05303030303031,LRFC
,57.14285714285714,LRGE
,60.86956521739131,LRHC
,53.56415478615071,LRMR
,49.0566037735849,LRND
,56.060606060606055,LSAK
,61.36363636363637,LSB
,71.46017699115043,LSBK
,52.57076834199884,LSCC
,58.333333333333336,LSEA
,62.96590007930214,LSTA
,49.0083173384517,LSTR
,61.53050672182007,LTBR
,50.526315789473685,LTRN
,56.68629100084104,LTRX
,55.26315789473685,LTRY
,59.01639344262295,LUCD
,61.25000000000001,LUCY
,76.25,LUCYW
,50.47732696897375,LULU
,52.82714054927303,LUMO
,53.45982142857143,LUNA
,58.04597701149425,LUNG
,52.991452991453,LUNR
,61.25000000000001,LUXH
,60.0,LUXHP
,55.31400966183575,LVHD
,52.54237288135594,LVLU
,51.3595166163142,LVO
,55.833333333333336,LVRO
,50.66666666666667,LVTX
,60.84507042253521,LWAY
,61.69265033407573,LWLG
,50.955414012738856,LX
,61.49425287356321,LXEH
,63.1578947368421,LXEO
,54.52282157676349,LXRX
,62.58992805755396,LYEL
,51.79282868525896,LYFT
,51.53061224489795,LYRA
,66.29213483146067,LYT
,54.245043213014746,LYTS
,45.98540145985402,LZ
,54.16666666666666,MAGS
,66.66666666666666,MAGX
,54.07407407407408,MAMA
,49.5398773006135,MANH
,51.11111111111111,MAPS
,52.67584097859327,MAR
,56.85618729096989,MARA
,71.24831004957188,MARPS
,78.43137254901961,MARX
,90.9090909090909,MARXU
,49.46236559139785,MASI
,55.828220858895705,MASS
,53.156146179402,MAT
,53.86996904024768,MATH
,51.941097724230254,MATW
,44.5945945945946,MAXI
,53.072625698324025,MAXN
,86.35674583122788,MAYS
,55.192532088681446,MBB
,69.81132075471697,MBCN
,52.48447204968944,MBIN
,56.00000000000001,MBINM
,53.289473684210535,MBINN
,51.08225108225109,MBINO
,54.68277945619335,MBIO
,48.57142857142857,MBLY
,58.41121495327103,MBNKP
,60.95592799503415,MBOT
,59.03307888040712,MBRX
,50.588235294117645,MBUU
,52.17391304347826,MBWM
,47.16157205240175,MCBS
,48.05491990846682,MCFT
,48.69831546707504,MCHI
,48.94298526585522,MCHP
,56.318407960199,MCHX
,54.090909090909086,MCRB
,56.42023346303502,MCRI
,45.71428571428572,MCSE
,87.27015558698727,MCVT
,65.77181208053692,MDAI
,50.464396284829725,MDB
,52.0,MDBH
,52.41935483870967,MDCP
,52.66821345707656,MDGL
,50.943396226415096,MDIA
,50.85616438356164,MDIV
,58.01526717557252,MDJH
,49.21465968586388,MDLZ
,56.17977528089888,MDRR
,73.7864077669903,MDRRP
,52.18253968253968,MDWD
,53.51418002466092,MDXG
,62.18487394957983,MDXH
,62.27544910179641,ME
,54.30809399477808,MEDP
,52.63157894736842,MEDX
,50.0,MEGL
,56.03532875368008,MEIP
,53.588516746411486,MELI
,55.55555555555556,MEMS
,52.930174563591024,MEOH
,56.48302726766834,MERC
,56.02836879432624,MESA
,57.78401122019636,MESO
,53.187919463087255,META
,51.25348189415042,METC
,52.63157894736842,METCB
,56.2962962962963,METCL
,58.758314855875824,MFH
,47.76119402985074,MFIC
,51.82012847965739,MFIN
,50.26595744680851,MFLX
,55.83596214511041,MGEE
,57.56097560975609,MGIC
,58.333333333333336,MGIH
,53.38645418326693,MGNI
,52.28136882129277,MGNX
,54.23728813559322,MGOL
,52.85874439461884,MGPI
,56.32879475542107,MGRC
,61.90476190476191,MGRM
,52.0,MGRX
,56.3573883161512,MGTX
,50.0,MGX
,69.36542669584244,MGYR
,53.31664580725908,MHLD
,54.285714285714285,MHUA
,56.476964769647694,MIDD
,76.80921052631578,MIGI
,55.80808080808081,MILN
,52.07060420909709,MIND
,63.33333333333333,MIRA
,51.06382978723404,MIRM
,50.61224489795918,MIST
,70.0,MITA
,78.98550724637681,MITAU
,61.38669673055242,MITK
,61.70212765957447,MKAM
,75.51020408163265,MKDW
,49.562450278440735,MKSI
,57.6271186440678,MKTW
,50.05128205128205,MKTX
,63.49678058444774,MLAB
,49.42396313364056,MLCO
,61.03896103896104,MLEC
,54.729729729729726,MLGO
,53.31230283911672,MLKN
,45.34883720930232,MLTX
,42.85714285714285,MLYS
,50.8364312267658,MMLP
,53.28253223915592,MMSI
,57.14285714285714,MMV
,50.8029197080292,MMYT
,56.22895622895623,MNDO
,42.142857142857146,MNDY
,54.80283114256825,MNKD
,63.143631436314365,MNMD
,55.74712643678161,MNOV
,57.00934579439252,MNPR
,53.771289537712896,MNRO
,69.02465166130762,MNSB
,67.2316384180791,MNSBP
,58.9942975635044,MNST
,46.540880503144656,MNTK
,75.0,MNTL
,63.20754716981132,MNTS
,55.98335067637878,MNTX
,65.45454545454545,MNY
,56.36363636363636,MNYWW
,56.9620253164557,MOB
,89.87341772151899,MOBBW
,71.7557251908397,MOBX
,56.60377358490566,MODD
,52.77777777777778,MODL
,51.15830115830116,MODV
,51.53751537515375,MOFG
,57.10144927536231,MOGO
,57.55395683453237,MOLN
,54.389721627409,MOMO
,56.29139072847682,MOND
,45.65217391304348,MOOD
,48.0546792849632,MORN
,53.64238410596026,MOVE
,60.66225165562914,MPAA
,67.2713529856387,MPB
,50.77081192189106,MPWR
,55.00000000000001,MQ
,49.06666666666666,MRAM
,54.37499999999999,MRBK
,53.054101221640494,MRCC
,52.547528517110266,MRCY
,56.2753036437247,MREO
,58.12274368231047,MRIN
,65.47619047619048,MRKR
,62.96296296296296,MRM
,51.8796992481203,MRNA
,61.38613861386138,MRNO
,50.92783505154639,MRNS
,50.4424778761062,MRSN
,60.56114346214928,MRTN
,48.22335025380711,MRUS
,53.293413173652695,MRVI
,46.60519698239732,MRVL
,67.79661016949152,MSAI
,47.96954314720812,MSBI
,56.41025641025641,MSBIP
,63.39285714285714,MSEX
,48.05194805194805,MSFD
,51.7223382045929,MSFT
,53.24675324675325,MSFU
,57.49999999999999,MSGM
,52.17391304347826,MSS
,76.92307692307693,MSSA
,86.86868686868688,MSSAU
,48.72783346183501,MSTR
,59.16030534351145,MTC
,51.52866242038216,MTCH
,58.87850467289719,MTEK
,56.38629283489096,MTEM
,54.94853523357086,MTEX
,52.6530612244898,MTLS
,54.71250740960285,MTRX
,51.735537190082646,MTSI
,56.9620253164557,MTTR
,62.5,MTVA
,50.74775672981057,MU
,67.65463917525774,MULN
,68.75,MURA
,65.12820512820512,MVBF
,57.245854361932224,MVIS
,54.980079681274894,MVST
,58.64661654135338,MXCT
,49.28977272727273,MXL
,47.368421052631575,MYFW
,52.23463687150838,MYGN
,58.47457627118644,MYNA
,65.54621848739495,MYNZ
,54.60122699386503,MYPS
,76.07361963190185,MYPSW
,52.101910828025474,MYRG
,59.00783289817232,MYSZ
,52.63157894736842,NAAS
,56.33986928104575,NAII
,51.59235668789809,NAMS
,58.97435897435898,NAMSW
,61.26126126126125,NAOV
,48.70466321243524,NARI
,55.81841432225064,NATH
,52.02156334231805,NATR
,45.05494505494506,NAUT
,48.4,NAVI
,61.76470588235294,NAYA
,64.0,NB
,72.72727272727273,NBBK
,50.678087080656674,NBIX
,67.5704989154013,NBN
,52.853598014888334,NBTB
,58.53658536585365,NBTX
,53.36426914153132,NCMI
,57.97546012269939,NCNA
,48.38709677419355,NCNO
,50.0,NCPB
,83.48214285714286,NCPL
,67.08074534161491,NCRA
,56.77233429394812,NCSM
,53.71134020618557,NCTY
,52.46800731261426,NDAQ
,54.25925925925926,NDLS
,59.46745562130178,NDRA
,56.692203695358266,NDSN
,64.3097643097643,NECB
,58.85714285714285,NEGG
,54.96031746031746,NEO
,55.2812858783008,NEOG
,63.30326944757609,NEON
,51.813471502590666,NEOV
,62.62729124236253,NEPH
,51.65289256198346,NERD
,55.21472392638037,NERV
,66.66666666666666,NETD
,85.71428571428571,NETDU
,55.29212531752752,NEWT
,42.85714285714285,NEWTI
,59.11949685534591,NEWTZ
,47.482014388489205,NEXN
,54.19501133786848,NEXT
,51.820388349514566,NFBK
,51.737451737451735,NFE
,47.952684258416745,NFLX
,62.7677100494234,NFTY
,54.65346534653466,NGNE
,61.71389080856945,NHTC
,49.96471418489767,NICE
,60.0,NIKL
,52.74725274725275,NISN
,86.60714285714286,NITO
,55.51470588235294,NIU
,65.34653465346535,NIVF
,74.91349480968859,NIXX
,54.16666666666666,NKGN
,57.38831615120274,NKLA
,52.6573998364677,NKSH
,52.95681063122923,NKTR
,49.46236559139785,NKTX
,56.9620253164557,NLSP
,67.72151898734177,NLSPW
,51.23839009287926,NMFC
,50.0,NMFCZ
,63.91752577319587,NMHI
,47.2168905950096,NMIH
,61.53846153846154,NMRA
,54.6031746031746,NMRK
,58.415841584158414,NMTC
,44.70588235294118,NN
,52.54798146922568,NNBR
,58.2716049382716,NNDM
,53.333333333333336,NNOX
,49.29178470254957,NODK
,58.45921450151057,NOTV
,50.87440381558028,NOVT
,52.38095238095239,NPCE
,50.0,NPFI
,50.64220183486239,NRC
,52.94117647058824,NRDS
,33.33333333333333,NRES
,58.511904761904766,NRIM
,45.65217391304348,NRIX
,59.64912280701754,NRSN
,66.24605678233438,NRXP
,100.0,NSCR
,42.85714285714285,NSI
,47.20708446866485,NSIT
,60.36866359447005,NSPR
,60.6857679661813,NSSC
,55.96330275229357,NSTS
,62.45161290322581,NSYS
,52.033660589060304,NTAP
,51.37318255250404,NTCT
,50.62866722548198,NTES
,51.39557266602503,NTGR
,61.762880198634384,NTIC
,48.98989898989899,NTLA
,50.26595744680851,NTNX
,51.025056947608206,NTRA
,54.83870967741935,NTRB
,68.54838709677419,NTRBW
,57.54437869822485,NTRP
,53.582694907616045,NTRS
,47.05882352941176,NTRSO
,56.16224648985959,NTWK
,71.19565217391305,NUKK
,60.1010101010101,NURO
,50.0,NUSB
,51.51515151515152,NUTX
,49.62406015037594,NUVL
,59.86842105263158,NUWE
,72.22222222222221,NVAC
,55.40730337078652,NVAX
,44.835680751173705,NVCR
,50.467289719626166,NVCT
,58.620689655172406,NVD
,51.50078988941548,NVDA
,46.15384615384615,NVDD
,71.875,NVDL
,52.94117647058824,NVDS
,50.0,NVDU
,56.51274982770504,NVEC
,48.57685009487666,NVEE
,57.6,NVFY
,54.93775933609959,NVMI
,58.03571428571429,NVNI
,55.13698630136986,NVNO
,54.54545454545454,NVTS
,61.224489795918366,NVVE
,61.6822429906542,NVX
,52.67072346179851,NWBI
,53.48837209302325,NWE
,61.556064073226544,NWFL
,50.0,NWGL
,53.357368183866605,NWL
,52.63157894736842,NWPX
,53.04990757855823,NWS
,46.950092421441774,NWSA
,57.2139303482587,NWTN
,53.09734513274337,NXGL
,63.1578947368421,NXL
,50.87463556851311,NXPI
,80.27709861450693,NXPL
,49.56011730205279,NXST
,41.07142857142857,NXT
,54.285714285714285,NXTC
,50.15197568389058,NXTG
,55.95238095238096,NXTT
,63.51351351351351,NXU
,66.66666666666666,NYAX
,50.40404040404041,NYMT
,52.55474452554745,NYMTL
,53.6036036036036,NYMTM
,49.22118380062305,NYMTN
,49.57264957264957,NYMTZ
,63.013698630136986,NYXH
,49.46695095948827,NZAC
,54.63917525773196,NZUS
,48.38709677419355,OABI
,76.19047619047619,OAKU
,80.95238095238095,OAKUR
,94.0,OAKUU
,52.98507462686567,OB
,53.73134328358209,OBIL
,58.46994535519126,OBIO
,63.0524861878453,OBLG
,82.58754863813229,OBT
,57.67045454545454,OCC
,52.91970802919708,OCCI
,61.73913043478261,OCCIN
,57.53424657534247,OCCIO
,58.82352941176471,OCEA
,50.03584229390681,OCFC
,56.41025641025641,OCFCP
,56.09756097560976,OCG
,58.119658119658126,OCGN
,58.04195804195804,OCS
,50.88161209068011,OCSL
,59.78260869565217,OCTO
,54.11522633744856,OCUL
,56.28019323671497,OCX
,52.94117647058824,ODD
,50.0,ODDS
,53.61519607843137,ODFL
,53.54767184035477,ODP
,53.789731051344745,OESX
,54.51151213441194,OFIX
,49.57356076759062,OFLX
,55.41958041958041,OFS
,76.66666666666667,OFSSH
,60.90534979423868,OGI
,53.71428571428572,OKTA
,57.04697986577181,OKUR
,53.76344086021505,OKYO
,82.9896907216495,OLB
,48.8272921108742,OLED
,51.02974828375287,OLLI
,47.30538922155689,OLMA
,60.483870967741936,OLPX
,49.717514124293785,OM
,49.71297359357061,OMAB
,58.10606060606061,OMCC
,49.91212653778559,OMCL
,49.51856946354883,OMER
,56.10749185667753,OMEX
,57.89473684210527,OMGA
,48.0,OMH
,60.56338028169014,OMIC
,50.24958402662229,ON
,55.23952095808383,ONB
,47.08994708994709,ONBPO
,54.92227979274611,ONBPP
,61.90476190476191,ONCO
,55.38005923000987,ONCT
,58.76106194690266,ONCY
,53.333333333333336,ONDS
,54.1747572815534,ONEQ
,46.85990338164252,ONEW
,49.36708860759494,ONFO
,75.36231884057972,ONMD
,55.993431855500816,ONVO
,56.896551724137936,OP
,59.15492957746479,OPAL
,75.1334044823906,OPBK
,53.05975521958244,OPCH
,52.38095238095239,OPEN
,68.00766283524904,OPHC
,52.75167785234899,OPI
,48.40425531914894,OPINL
,59.34219734079777,OPK
,60.72555205047318,OPOF
,51.76056338028169,OPRA
,51.76991150442478,OPRT
,61.38855054811205,OPRX
,58.13953488372093,OPT
,54.629629629629626,OPTN
,63.888888888888886,OPTX
,65.23605150214593,OPXS
,58.42696629213483,ORGN
,57.30027548209367,ORGO
,52.28426395939086,ORIC
,59.37266616878267,ORKA
,49.64675658317277,ORLY
,55.64705882352941,ORMP
,62.66986410871303,ORRF
,56.609947643979055,OSBC
,48.4984984984985,OSIS
,53.46153846153846,OSPN
,54.0453074433657,OSS
,67.36842105263158,OST
,57.27948990435706,OSUR
,51.09717868338558,OSW
,52.081863091037405,OTEX
,56.52173913043478,OTLK
,49.65034965034965,OTLY
,62.25490196078432,OTRK
,58.38509316770186,OTTR
,68.4922244759973,OVBC
,51.15606936416185,OVID
,62.64591439688716,OVLY
,56.06361829025845,OXBR
,55.135951661631424,OXLC
,40.397350993377486,OXLCL
,52.80898876404494,OXLCN
,58.77862595419848,OXLCO
,46.85990338164252,OXLCP
,55.96330275229357,OXLCZ
,50.53763440860215,OXSQ
,63.38028169014085,OXSQG
,62.0,OXSQZ
,48.10126582278481,OZK
,58.333333333333336,OZKAP
,52.70588235294118,PAA
,47.91666666666667,PABU
,51.780415430267055,PACB
,48.76190476190476,PAGP
,51.6,PAHC
,59.88304093567252,PALI
,71.65714285714286,PALT
,58.69910100475939,PAMT
,55.42635658914728,PANL
,50.4258943781942,PANW
,48.42562432138979,PARA
,50.0,PARAA
,52.94117647058824,PASG
,61.01847679134745,PATK
,53.5064935064935,PAVM
,59.27601809954752,PAVS
,60.37735849056604,PAX
,43.604651162790695,PAYO
,70.53140096618358,PAYS
,52.42053789731052,PAYX
,69.62962962962963,PBBK
,54.46808510638298,PBFS
,74.49194113524878,PBHC
,78.94736842105263,PBM
,53.42205323193916,PBPB
,49.248747913188645,PBYI
,52.09553853086975,PCAR
,55.319148936170215,PCB
,51.73501577287066,PCH
,50.529500756429655,PCRX
,75.04950495049505,PCSA
,51.61290322580645,PCT
,81.02564102564102,PCTTU
,52.38095238095239,PCTY
,50.0,PCVX
,62.24286662242866,PCYO
,56.9620253164557,PDBA
,46.92144373673036,PDBC
,52.94117647058824,PDCO
,54.22535211267606,PDD
,65.29535864978902,PDEX
,49.69271290605795,PDFS
,52.61538461538462,PDLB
,51.33876600698487,PDP
,55.86854460093896,PDSB
,56.00000000000001,PDYN
,68.09499225606608,PEBK
,55.3286534779834,PEBO
,46.75324675324675,PECO
,50.03589375448672,PEGA
,50.72886297376093,PENG
,51.832111925383074,PENN
,53.40735068912711,PEP
,46.80851063829788,PEPG
,52.68346111719606,PERI
,57.77777777777777,PESI
,56.00000000000001,PET
,52.59377494014365,PETS
,59.021406727828754,PETZ
,61.11111111111112,PEV
,50.92783505154639,PEY
,52.61958997722096,PEZ
,60.953920776071136,PFBC
,53.592233009708735,PFC
,55.32163742690058,PFF
,51.32978723404256,PFG
,51.25284738041002,PFI
,57.50708215297451,PFIE
,65.9070191431176,PFIS
,53.11158798283262,PFM
,53.25342465753424,PFMT
,68.0,PFTA
,81.34328358208955,PFTAU
,55.35444947209653,PFX
,62.71186440677966,PFXNZ
,54.588986432561846,PGC
,50.74906367041199,PGEN
,53.608247422680414,PGJ
,48.86877828054298,PGNY
,56.4625850340136,PGY
,57.66871165644172,PHAR
,49.7737556561086,PHAT
,57.11892797319933,PHIO
,54.45652173913044,PHO
,60.752688172043015,PHUN
,53.5031847133758,PHVS
,54.92227979274611,PI
,52.14592274678112,PID
,52.32843137254902,PIE
,54.36241610738255,PIII
,52.54237288135594,PIK
,53.03030303030303,PINC
,51.30331753554502,PIO
,53.24675324675325,PIRS
,68.75,PITA
,53.30882352941176,PIZ
,52.49042145593869,PKBK
,62.77173913043478,PKOH
,53.91705069124424,PKW
,53.59056806002144,PLAB
,67.02127659574468,PLAO
,50.31578947368421,PLAY
,59.57049486461251,PLBC
,54.18994413407822,PLBY
,50.449775112443774,PLCE
,55.91054313099042,PLL
,72.0,PLMJ
,81.95488721804512,PLMJU
,50.403225806451616,PLMR
,55.06783719074222,PLPC
,54.9738219895288,PLRX
,51.392405063291136,PLSE
,53.125,PLTK
,47.42857142857143,PLTR
,55.012224938875306,PLUG
,61.55321188878236,PLUR
,55.30523255813954,PLUS
,53.09734513274337,PLXS
,52.25653206650831,PLYA
,61.06194690265486,PMCB
,58.2529474812433,PMD
,52.17391304347826,PMEC
,84.29561200923787,PMN
,52.47058823529412,PMTS
,50.28571428571429,PMVP
,65.65860215053763,PNBK
,50.75885328836425,PNFP
,54.16666666666666,PNFPP
,56.29722921914357,PNQI
,74.89860297431275,PNRG
,53.333333333333336,PNTG
,62.51788268955652,POAI
,74.58359037631091,POCI
,29.629629629629623,PODC
,50.943396226415096,PODD
,69.06565656565657,POET
,55.73770491803278,POLA
,51.43256464011181,POOL
,50.37821482602119,POWI
,59.0806669671023,POWL
,53.910614525139664,POWW
,49.29577464788733,POWWP
,55.274888558692425,PPBI
,51.07398568019092,PPBT
,54.465753424657535,PPC
,53.29489291598023,PPH
,57.14285714285714,PPI
,61.29779837775203,PPIH
,58.57664233576643,PPSI
,43.2258064516129,PPTA
,82.52427184466019,PPYA
,95.41284403669724,PPYAU
,52.0,PRAA
,47.674418604651166,PRAX
,57.81990521327014,PRCH
,44.44444444444444,PRCT
,51.29179331306991,PRDO
,57.77777777777777,PRE
,63.12849162011173,PRFX
,54.029511918274686,PRFZ
,50.24330900243309,PRGS
,51.42857142857142,PRLD
,66.98113207547169,PRLH
,82.45614035087719,PRLHU
,56.33802816901409,PRME
,53.075170842824605,PRN
,60.46511627906976,PROC
,48.41628959276018,PROF
,45.25547445255474,PROK
,61.469534050179206,PROP
,55.08595988538681,PROV
,58.97945659377071,PRPH
,55.21327014218009,PRPL
,57.98816568047337,PRPO
,52.51046025104602,PRQR
,54.60122699386503,PRSO
,49.82332155477032,PRTA
,66.07142857142857,PRTC
,62.70125223613597,PRTG
,57.76566757493188,PRTH
,55.51684088269454,PRTS
,50.68493150684932,PRVA
,60.60606060606061,PRZO
,53.05039787798409,PSC
,49.78662873399716,PSCC
,52.204836415362735,PSCD
,53.34281650071123,PSCE
,50.49786628733997,PSCF
,54.19630156472262,PSCH
,51.49359886201992,PSCI
,54.76529160739687,PSCM
,52.63157894736842,PSCT
,48.36415362731152,PSCU
,50.55611729019211,PSEC
,56.32754342431762,PSET
,57.74436090225564,PSHG
,53.18906605922551,PSL
,50.97305389221557,PSMT
,56.48535564853556,PSNL
,60.83916083916085,PSNY
,67.81609195402298,PSNYW
,60.94570928196147,PSTV
,47.8494623655914,PSTX
,61.76470588235294,PT
,49.913144180660105,PTC
,50.64695009242144,PTCT
,50.0,PTEC
,53.39869281045752,PTEN
,53.64464692482915,PTF
,47.51958224543081,PTGX
,53.18906605922551,PTH
,58.21917808219178,PTIX
,58.67768595041323,PTLO
,53.04948216340621,PTMN
,54.29864253393665,PTNQ
,50.0,PTON
,59.036144578313255,PTPI
,49.43181818181818,PTVE
,46.06060606060606,PUBM
,52.37580993520518,PUI
,57.45526838966203,PULM
,50.57208237986271,PVBC
,66.66666666666666,PWM
,62.0253164556962,PWOD
,44.31137724550898,PWP
,69.38775510204081,PWUP
,84.76190476190476,PWUPU
,52.50569476082004,PXI
,53.044203502919096,PXLW
,53.681710213776725,PXS
,58.80893300248139,PY
,59.70149253731343,PYCR
,55.85106382978723,PYPD
,55.35307517084283,PYPL
,52.03252032520326,PYXS
,51.36674259681093,PYZ
,50.516129032258064,PZZA
,49.122807017543856,QABA
,55.42168674698795,QAT
,51.21951219512195,QCLN
,53.48837209302325,QCLR
,50.15384615384615,QCOM
,59.38722294654498,QCRH
,54.46375074895147,QDEL
,40.0,QETA
,86.95652173913044,QETAU
,49.43396226415094,QFIN
,58.06451612903226,QH
,72.99270072992701,QIPT
,59.09090909090909,QLGN
,53.03292894280762,QLYS
,54.19354838709678,QMCO
,25.0,QMID
,53.34928229665071,QMOM
,51.83673469387755,QNCX
,55.72916666666666,QNRX
,51.69014084507042,QNST
,61.855670103092784,QNTM
,78.57142857142857,QOWZ
,52.22222222222223,QQEW
,50.0,QQJG
,51.66666666666667,QQMG
,53.80952380952381,QQQ
,50.349650349650354,QQQA
,54.63576158940398,QQQE
,71.42857142857143,QQQI
,52.02312138728323,QQQJ
,53.17919075144509,QQQM
,48.61111111111111,QQQS
,54.80880648899189,QQQX
,65.38461538461539,QQQY
,50.47058823529412,QQXT
,58.88111888111888,QRHC
,53.48837209302325,QRMI
,53.726362625139046,QRTEA
,71.0789766407119,QRTEB
,49.72067039106145,QRTEP
,52.58620689655172,QRVO
,56.896551724137936,QSG
,57.14285714285714,QSI
,50.0,QSML
,52.0,QTEC
,68.0672268907563,QTI
,53.48837209302325,QTR
,54.11392405063291,QTRX
,54.48504983388705,QTTB
,56.63082437275986,QTUM
,76.01390498261877,QUBT
,55.65500406834825,QUIK
,53.52941176470589,QURE
,48.10126582278481,QVAL
,62.83333333333333,QXO
,56.86653771760155,QYLD
,61.11111111111112,QYLE
,51.13636363636363,QYLG
,51.78197064989518,RAIL
,75.70977917981072,RAND
,54.13533834586466,RANI
,47.511312217194565,RAPT
,48.23529411764706,RARE
,58.71261378413524,RAVE
,46.03174603174603,RAYA
,59.055118110236215,RAYS
,52.23880597014925,RBB
,54.34056761268782,RBBN
,52.55417956656346,RBCAA
,64.61538461538461,RBKB
,81.00358422939068,RCAT
,56.87919463087249,RCEL
,49.34497816593886,RCKT
,54.78316326530612,RCKY
,59.76505139500734,RCMT
,57.53052917232022,RCON
,53.93848462115529,RDCM
,47.60479041916168,RDFN
,54.07801418439716,RDHL
,59.95073891625615,RDI
,87.4384236453202,RDIB
,57.518248175182485,RDNT
,50.71989528795812,RDUS
,55.81395348837209,RDVT
,54.08560311284047,RDVY
,47.84727863525589,RDWR
,67.27272727272727,RDZN
,51.28205128205128,REAI
,56.72268907563025,REAL
,48.4472049689441,REAX
,59.25925925925925,REBN
,61.875,REE
,47.82608695652174,REFI
,60.68421052631579,REFR
,49.28104575163399,REG
,50.0,REGCO
,73.07692307692307,REGCP
,53.28115593016255,REGN
,45.45454545454545,REIT
,54.24242424242425,REKR
,63.05732484076433,RELI
,60.80550098231827,RELL
,49.6,RELY
